"amount","address"
1540.7265657905766,"0xc429604933ac1576a6dfbf11c7427e265c1a10de"
2045.1767818108754,"0x81bedb34774f28ea3a50cbe31ee13f254f9de2f2"
1704.003751792152,"0x024713784f675dd28b5ce07db91a4d47213c2394"
952.5346236913092,"0x707219923ab33b5072ea93f1608c0a5cee2d78d5"
1860.232853461154,"0x884137d0752d75ed6ac3b6744005f0f6b1ac350c"
1372.5473342531682,"0xf1073bc25e25be022553ebf0995d8a08ab8ab534"
885.7311607169431,"0xf605e72938ecda6b1f5d2a754acc470e9f2d51ac"
2013.1648666181165,"0x8a52d0acb9906b980c01a6b4fe441e5386766ab8"
816.2606075433312,"0xf0021f0535017eb915a1d3610af7797bb6783950"
602.31719476904,"0x619534775dd7943251e3c1e0e96305a01904dcb7"
2521.243271892919,"0x11e2463446ae4df20128044aae992f0d07d4a6ad"
2119.2892168423705,"0x994697b0d70b02de00f18c2de604c1cdf183b1c5"
358.27902651129943,"0x4caacac8146d72abb5771d39bb9a40d456c6e9da"
2521.243271892919,"0x93c329189b3f6fef306b98ee88dd0aa5ec1ec15e"
816.2606075433312,"0x7b13b2efafa59c56611cefd12a12eaece3d7c58a"
2660.0349557879426,"0x965f609467e8021f7a01ae5ef5eb76ce1d36a5b0"
602.31719476904,"0xf41577ab6c880745cce57f8341aa501a0d2d57e8"
798.0145382653363,"0x1e86b0b93f2098f3a43bca4b8fb2bd3f468f49d8"
1860.232853461154,"0xb67de08c71db6feb0e2176052e1424178ae00799"
3321.8203429940036,"0xd4ee605bb2f412a082cea8cea299e3fcb33d2877"
1342.0951290953392,"0x7ed66698739139c1a9e945c249dcff6431c2dccf"
1879.5776085460916,"0x8a88dfcc83c2999a81634899f55512a88d0d84b2"
1106.2401522062978,"0x4647d6203ad336ba5801fdd6458bd6b562adeeee"
2930.68490145529,"0x1501943d0223db29690323b99a86a6e3cefa1abc"
1623.9725784096295,"0x8ed876fded3699c590be3e12cef56e23376eff3b"
1372.5473342531682,"0xd0d3c6c61473c502bb06d1676a44f25fcd573002"
816.2606075433312,"0x565913422fa53f4587ae6e3137e19558bb30633d"
3193.2342923224855,"0xcc35cd400494097adb9aba66d9ae43a2aa3e04cc"
1860.232853461154,"0x9f465fd9ccfedc0ae77c692a78f19acde7827a4c"
1586.594008532439,"0x5a2fd1818bc9d85383d8d5a2071dab749af798d4"
3200.4455996683278,"0xf9107317b0ff77ed5b7adea15e50514a3564002b"
2308.1063629402174,"0xf9e1d1e9f22c96752356adfd377231528c7e851e"
1860.232853461154,"0xb84b1c51ecbc300c3ecb584dbb37e31dc6c16b0e"
358.27902651129943,"0x36b07dca7a2189340039ce1cbe995319f12c4c5f"
1197.1740712852725,"0xc0dfece239b686b72fe8c961269682d1751fe15c"
2655.463040832563,"0xfb62eefd26fe8e655e6e7cb9bbcb4f388cf21bca"
2127.706506173989,"0x16b658270ac50c0063940ed287c401b3df7ccf70"
1012.7388365150738,"0x83debffe60933f65067c066d69295ea4ed6720e8"
1197.1740712852725,"0xad9faa802036f568a7ff744e1e912c32ad084a7e"
2162.313952534029,"0xaf7af036719795251d95c4b4d1a92904cebfe5f7"
2728.5277821499967,"0xb8bb8130750c32cffb9194baa2d7c0923e2738f5"
553.4470637382848,"0xc018b9a9a1e881c0be9078c580e7b10041e33230"
678.7131706632864,"0x61d7f26b0928076e779ed8765f1484098220e283"
902.246982606076,"0x18da9ebf88771db5bd1040cf9a9d04da12e5c7af"
358.27902651129943,"0x128e3a88a33033aaac04aee866ffb9f03a88c857"
2013.1648666181165,"0x94003c45a74dbe132d45d15a0993caebf55aeb61"
1106.2401522062978,"0x9a4a43a48f6bd53fef42b1565f14d24e1f9f41e8"
2013.1648666181165,"0x9c74d538d2e92516cdaf5a90003448508c13f643"
358.27902651129943,"0x9cdda2a4d1eb07bafeaede5a0586378e7b15076b"
968.441498727188,"0xb99fcc90437cd713c06fee010576ee45a6a4b4f9"
1908.5795095597673,"0x62504d5a9b3fbc71420a494e0132814d1eb48afb"
1724.040246951369,"0x199c72be85ea3f45e52231bfbccb2f96593cb5cc"
798.0145382653363,"0x67ea25cc2b8e097c1ecb5079f45b315c2ff81deb"
1257.2653946848623,"0x9f53d3ca883c4691c9c32f56c8d9c647cca55ded"
1404.7528557856167,"0x19c77f64dbfd75ddd278471791d7ce5c1023e307"
816.2606075433312,"0x00ca17c807d75912a39e02ca41ad8d5f70fde6ee"
2013.1648666181165,"0x45efffc73a933aba4efd146a02d1e23fe5f65d58"
1197.1740712852725,"0xb9f5c0eff922195c7bc8dab6c0e93b44f1e40044"
1197.1740712852725,"0x1f86bf58d920906eec48c1653fbe715ad1773ec8"
358.27902651129943,"0x9ee8e571e9c349a940a20b36124285f1039a3a9a"
1540.7265657905766,"0x1c2c1376c9b45950daa3c85c52ea37561c9a3f8b"
358.27902651129943,"0x86b55ad203f0ea2c8b09dbfe7cc9d3188c82cd56"
602.31719476904,"0x0287cc8dbb781f75fb471a1df6f12bc650cb52e3"
602.31719476904,"0x0fd3729e803c0869588688cbfc4bccf0c2e5a3ab"
1197.1740712852725,"0x6c14cdc6b4b935614d2aa42635ed79b4617da0f5"
2013.1648666181165,"0x6e12d7c1783f6051e1f4be28e01e579cd9d05def"
816.2606075433312,"0x64480f5b235ed45e070e34185279a08cbc3165ac"
358.27902651129943,"0xac09a8e06a3151957d9e927e101105da9985194d"
358.27902651129943,"0xd0e24ec9616ea31dc132a6119779858209b8676b"
358.27902651129943,"0xae50a4dd72e4efc855f6380bd2c9334bf41af414"
1860.232853461154,"0xbad5505dc3010da381f8f18768f6f298c464e9bd"
872.7100300585432,"0xc90c2f92521e53f4c73616928710a4ff5f40b8a4"
2308.1063629402174,"0x0463b3c3b5b84709aaefc4612a94f1f99067306d"
2521.243271892919,"0x1e34b42f23871aaf6a8bff113d7241ad6b936ee7"
358.27902651129943,"0xb6dac6f1d385a7741fbec6832f51292ab32ed63b"
1563.6580051418068,"0xb6966c0b2a0762f00a9341b8ed74f8e3f9cfab03"
1197.1740712852725,"0x67c38091a1d32c8182e6accb852e0d53f71b26a3"
1197.1740712852725,"0x08c2d4fc2d617a1e77253025e59a3d206ca17627"
1860.232853461154,"0x094dc639f0c47b6eca92936e142ecea207b963e4"
1246.645959845494,"0xba7d36444bc82cd6832d0b4d0f57184b47c3fef2"
1397.564005059179,"0x20353b43820ba177ffb4352df590e1468bb85ffc"
358.27902651129943,"0x7ac8213a0419972925974ae7d2622cae54fcd9da"
1012.7388365150738,"0xabbb8d29aad34de4f4fac8c8fc21c61c36961665"
798.0145382653363,"0xbcbe1260ab2ee9fa13577cedc0a327debb2ccdb8"
485.490540850875,"0xbe681d305f9ac149eaa565bebb4a125eeb06d7a0"
1156.668851277931,"0xf1e25b3486b90b46cf0a828ea1c068a951c2c930"
358.27902651129943,"0xc1908ba097ffa22284dd84831b56f862b0053f5a"
1753.7777346480816,"0x0bd13e45eb62770d200f2efb658f73546f9a8c37"
1151.8159642942835,"0x941d795f9c3a947c67e2402450eab0b6cd92d422"
358.27902651129943,"0x21ea2c330f1feec12aa8564793b3ebbbececaa72"
1753.7777346480816,"0xc1f9305bfcc2616b36a5fb3cfe1841c28a94ed15"
1012.7388365150738,"0xc033e2d8153deaaf66c9b7a906ea45f977d9ee91"
1106.2401522062978,"0x0bf748d20cae6823e0da16a72886b2b90c408a61"
2930.68490145529,"0x224e69025a2f705c8f31efb6694398f8fd09ac5c"
1860.232853461154,"0x1d829bdbd534a70fdf27e959e790ef1d64e10ef8"
1197.1740712852725,"0xfa292e2f53c66c002c51020e86c8516fb3909136"
602.31719476904,"0xbdb28325671362e59cc23bd8a907149a6cc75711"
602.31719476904,"0xc289403317518a547e3920f6407cad72b600f340"
403.67652960532877,"0xc2868742b4627f7052997f212ee5051d465b3947"
2162.313952534029,"0x1e6077c1688f6bd6a41e7c8da738b5e97b4bccfa"
485.490540850875,"0x80c6003c5fd3998f18b14e3c23eedafef85cc237"
1540.7265657905766,"0x22892d4d59b28c530d58932504b666388c125566"
1197.1740712852725,"0x0d757ac8be2e394170b59f09a9e6409c6c1ebb00"
1106.2401522062978,"0x3f53f3239aeb5e4b9829b218705598d4f37b5935"
1012.7388365150738,"0xc5fe012838689b5c329b2cb6e50b29e68a1b403a"
1151.8159642942835,"0x1c246c027fe113ddb4ff2900244e28ba95818289"
358.27902651129943,"0xc521f51a3f15653c0f903aa30624c992ec428539"
358.27902651129943,"0xc79989f60959c0601f1bc86f30f5223d420337e1"
485.490540850875,"0x0e743c74e8c112cc2a1578655d5886b309fbf740"
1197.1740712852725,"0xc830580ada9b755dafabe2aff88b1d5fda859aa3"
403.67652960532877,"0x24554176191dfddd2ca512ad5a9a1c7ba309ef8f"
358.27902651129943,"0xeb11d2cd5d27a284a957bbf2fe1bcf59a4321723"
2336.671789406209,"0x47a865145ce69c2e46a5b1009ad7f5b22ca1391f"
358.27902651129943,"0x22ee0f895b0b7182ed44bc4d923dece11887503a"
2264.9915453808835,"0x25b99f078903f7702d3f44b1f8a4fe88bc5d1036"
1106.2401522062978,"0x0f4a7fb8a48b8f6a531b80559853b80ee7105ea0"
2162.313952534029,"0xc873818c0d954b69b66c9315d62ee73f6e1c359e"
1622.5314057650737,"0x100857533d1e3e1bada7f2a06242690ffcbd26bb"
1081.6313035295148,"0xcaa713508ed800c75808ad51f035881fb422a9e1"
816.2606075433312,"0x04ea95bc693c526220d55b28d0ead682ca9a87ad"
1622.5314057650737,"0xcb36004ae574db0dd60485879ba19227b015bcbd"
714.5764304975103,"0xc9e8473d9aa2d3fbb66a8e7fd7876811f2c6a513"
485.490540850875,"0xcbff032c1bfa9d83ba1ae07e896f0bb8a266365d"
1860.232853461154,"0xcc00296a2e01aaaaf0ce764a8e2dff99a21727b3"
714.5764304975103,"0x28d17437c60d01eb5fec7e2dd63a0faf96d22e43"
1506.5841439625547,"0xccc39bde08114c6961b6b141302c7f1c0ae9db0c"
816.2606075433312,"0xccc93c66c6e80bf3d68bc63f546cbb42ab4895d6"
1372.5473342531682,"0x7bf8cde01fe9ef0cbe1ea54dec413f3ecb52c22d"
358.27902651129943,"0xe578bef3d4dfa226e63da21fda1c00db6977a462"
358.27902651129943,"0x02bc449b248f5c81b5a748db0b45402cd5ffa6b2"
798.0145382653363,"0x2663304547c6964fda3f240bd3ceaa391a790b93"
816.2606075433312,"0x268a743f3e052a91363dc1ca330e9e772a27bf8a"
358.27902651129943,"0xcd57f900515b856d3a069c74c10e63fcad1b4b48"
919.8323285639102,"0x28f8d42b47f53d1091d95150dbb839ef93bce0ed"
2162.313952534029,"0x616bb7033808327e31d26c4e04623e93f511d914"
602.31719476904,"0x044efb7cbd6bd9727370d2ee8ed6eb4c843e967c"
816.2606075433312,"0x1066d60303263ce729811657e819db12b6a347a6"
588.7655074374989,"0x23428be12b15d936e918be74527002de6c49930b"
358.27902651129943,"0xce58ea3b5ae7056577c4e9efcdebfa7acae52026"
1372.5473342531682,"0xce4daf676812b3b4a50ed2d022d7ad19f1e1700f"
1413.4708800950575,"0x29f872f02da8ace8890e8d3e5105a752cd3b5792"
1540.7265657905766,"0x1ca3b81a264c2468b4849a634ac1e804aa868d2b"
1594.2350907129169,"0x108c1d27dbbb8db7d14462c4b1ad9d88e19ff33c"
1012.7388365150738,"0xccb8ca99d100ecb83d130bc20e6e6f8b6c509f67"
602.31719476904,"0x4c67f0d6a2330c206220440f1a8a62fd415b6a38"
2997.0344436532173,"0x269ff694b0e29f9361931e79d7e2ccc031d1bae1"
2088.183489335303,"0xc4a3ad036bd518b0c423bd833a47e52f5e92769d"
1372.5473342531682,"0xc4a4417cca144d542c0f0064a00be7212cf09d2d"
816.2606075433312,"0x10c1ac76bd5963ff6e1d8651375468f030036c31"
1622.5314057650737,"0x10c602dfa415cd81a278e0386fcfd76e1bba2b6f"
1702.9830110886417,"0x10cab5fcd2ad5aa442e00860a62f7f647cc89ed2"
1702.9830110886417,"0x10d6cde6408d5ee0d585cb89cc15030157f48879"
2162.313952534029,"0xd507bb61d2cfa883aebdf7d2c9eb5d6ad9bfa357"
1224.5630995574631,"0xeb2b710bf1f6d4deb43d15460363607b9daa7005"
1197.1740712852725,"0x10e24e43591962dcedb6f9edec09a061bae526d3"
1197.1740712852725,"0x10e31ad236c3474e2fdfae02620279f2d0f4e31f"
602.31719476904,"0xc4da6319585ff59912013338108ca895e48ac733"
2336.671789406209,"0xafb50e978276e07d3ae3fcc7a96a8b05c5650e22"
2013.1648666181165,"0xb2312009bed27b5962169586129ff55b185129e2"
798.0145382653363,"0xd0ff20bcb48598eb2152d72368bd879ed2c605de"
1197.1740712852725,"0xd16f5922395d4477614466ed7b1804eccc993aba"
350.08206525643055,"0xab9bb13fc7bf9d2624985044094597bc3259192b"
1540.7265657905766,"0x2839e97de3f5a266b14dbe8b97603f833136eb62"
1540.7265657905766,"0x64372466b98068f476ba72064dcb993064d562a2"
1860.232853461154,"0x008becef05592e0244eba8cc99af30c8a62ba456"
1978.3729818229583,"0x11d495c1680587461d0d16b6e185eaf2970a1a51"
1622.5314057650737,"0x71e997a1ba6e86c5dfa836b8f283ad5f852ecaea"
1563.6580051418068,"0x0670ad48243ec36812601d9d965dfea91816d1c0"
816.2606075433312,"0x11ecdc804473e0da4d0a7a62a63a6159674f09de"
2521.243271892919,"0x12ba58af1eafb7cdcf008fb65d9621f5550fa00e"
1860.232853461154,"0xc709e13fa59c0b6d1d60dea647dbb90452eafd98"
588.7655074374989,"0x12ba829f00bf9d676aa15531f848a42e3838e357"
1860.232853461154,"0x12c2cb4c87bdfd91f5d0736e4f6ed7455e93536d"
1622.5314057650737,"0xd38beb126f7abd25fdba3b2ef4ee07a113ee83fe"
798.0145382653363,"0xd3b5fc539d2168ba4bc3f174b5e1e68632823621"
588.7655074374989,"0x72806d4ce4ae8e1db7e7abd53ebc5da987f5a89b"
1372.5473342531682,"0xd64ba319a73bfde7293431d8882093050c12a522"
1622.5314057650737,"0x5b15aab04ec5e3058ab2921a8f2f94fd26ed581c"
358.27902651129943,"0xe57d2b46dafc0d7850574cba241299d29e5454c0"
1413.4708800950575,"0xc70bff7e17c688300a4c5fd5eaa7eeb9212a23e8"
816.2606075433312,"0x8fe653787a38a11c5e65d7957925571e6926db32"
602.31719476904,"0x2fe6d23611da06f9bc0fbda6681cfcbc3f066499"
358.27902651129943,"0x91a4f3cfd0841ce01dcb0ed464124dc9f309e6fa"
2308.1063629402174,"0x936915a08e7c18b649a02203b9706bed489f9c68"
1397.564005059179,"0xdac984fba06d9948b29b746daa55ee64690f3f6b"
1012.7388365150738,"0xeb31773b7b35647cfed8bc98227effe258f6aa2a"
1459.69170548299,"0x5899ab207aa1f597d4d9b3b36de6953080cfa30c"
816.2606075433312,"0x01e569f54d757ea4876659b45cf883c1d75d5087"
2728.5277821499967,"0x2a630e648db8677b0cfc2fc17bd93db5cc604d85"
358.27902651129943,"0x2a0cc57c2cc1c0350db878f9cbf4bc10c446d0bf"
1109.7172068687034,"0xdb0267ee1c6692d09edd8e654da3f76eb845a1f4"
1372.5473342531682,"0x0332ee53e7299f913229a2585dfb7867b2518a0f"
919.8323285639102,"0x14b619d51f9e42204b6fc4007288a29c60779221"
816.2606075433312,"0x0215f38a8dd562c592c1c907984870ce3b174baf"
816.2606075433312,"0xd8c1c64a368f463186ea25ef50646f8cbc8e885d"
1594.2350907129169,"0xdb786f073095c3915749114e227a27a81ef03a15"
1106.2401522062978,"0x152e198b6cca273ae91f2c3068aafd41afadd05b"
1622.5314057650737,"0xb3522064694ac9870dbf00eebc2712762193bb64"
1372.5473342531682,"0xb5873bad2347b572eaa4dd3f3338dc2de3444b2b"
403.67652960532877,"0xd4f17076f80fbaa86f4c8e4eef06433a1144d940"
1860.232853461154,"0x1e40a1b6079b352261b52b239126fc229ba2a8bd"
1702.9830110886417,"0x10f5cd5559583d3850fa0401552011731ed64bd3"
1012.7388365150738,"0x026bfe84519773ca42470f09e03f79055aa15b67"
602.31719476904,"0x153c77633fbfdac4ee4748d2cbab6399d729897b"
358.27902651129943,"0x61747c3bd02265e9f293f484397c2acbf0c5f2cf"
1372.5473342531682,"0x15d92ac125f4e0c7d992c72da45881c232a9bd80"
3574.175385864512,"0x2ba0cf3a45d78fb39cd2a75516c3338d5f36dd37"
798.0145382653363,"0x9677e256755e1718e7e455b3bf9bce84c6db6b2e"
1372.5473342531682,"0x96afb791068b50edab3e7ad415e96fa246375258"
358.27902651129943,"0x17424ccccae665fa85c3d424540e9fa87a5af3a5"
849.8679008827193,"0x02907c51b080b6527280e113ec7ef24c3814365b"
1753.7777346480816,"0xe216696ca4e47c487b2cdd4f6698f0357d8c0459"
816.2606075433312,"0x624abf4c70c99f62727cdeb53d53bc8fc879f346"
1012.7388365150738,"0xdfdaaed52c1727a3e1548c7a6a2d9ff2291742e7"
358.27902651129943,"0x76efa94a7e44fe240d76e408aa9a5952374d2fc7"
445.2776272031116,"0xe1e14983323b9630c9b96f820fa139791deea4b9"
1372.5473342531682,"0x2ba4b2effba90779ca446f2e60e7eef4a707d925"
403.67652960532877,"0x029d4486c6d92d786e0ad8555c22c46a98973d57"
358.27902651129943,"0xe2f396ea8594473f85d0d5623598302958a2dccf"
1978.3729818229583,"0x166e58ea56399d5809fffe195196554e9934bff7"
1012.7388365150738,"0x76ef43dde8ecbf19c6fa70551ca1ed3a855099a6"
358.27902651129943,"0x1e5ce1a8aa07cb9904bc8ea917ee161820c874ca"
816.2606075433312,"0x460698fbf105774590e6494f57b611bb47294d0e"
1936.9287081430512,"0x46e77f7eeee688e3358bc7cf33acf51644cb8b02"
1540.7265657905766,"0xc6a38acf59825714474c9d78d38e161c6a814b3f"
1860.232853461154,"0x28e18c2bea5b26acb9551a2b7f964174198eee5e"
806.4024701499746,"0x0ed36cfc33af06726607ae3d3b967fe468120305"
812.9305083245774,"0x293c55aa6934079c08671f9aba1798ba5ae2e3de"
1659.6789626925147,"0x6dac996e32cebca0afa8fc701c5ef65088a90947"
358.27902651129943,"0xc6e285f3c7f35855d757d0fd9c9922e1eb9a10a1"
2863.8307151859867,"0xc81d1f24bdc4539b36b3fcb440987caaa27a9341"
350.08206525643055,"0xc9b4eac1dd76dfb71fa27c4ed42597ab1cdb7852"
816.2606075433312,"0xd3389621e2644e85cff84fcbca2d84a949f5ef18"
1622.5314057650737,"0x764c2a065d47c5f7d6a1984f8d0bde252a4d6a38"
358.27902651129943,"0xc9f69b00ab541eada632e1da19b71f0bf82578b2"
358.27902651129943,"0x282956501d20d81169c52342d35ab20df210002c"
1860.232853461154,"0x8d5ea85ffb90679f6d2932a264f01b689031091c"
2088.183489335303,"0x462a24696595297ccc6f7e6b40a653287b81b3f6"
3264.4301932787635,"0xcaf76ca5cf79510f7928eee79efeb92372957c10"
3881.522829902591,"0xcc5b087283d69db4237da489d487140f2745fd28"
350.08206525643055,"0x2b2e680b4fb5b5e60fed803166521c49d08c15d5"
1540.7265657905766,"0x2affece09f38b77470a33624d55fcc5721cb2ed9"
1372.5473342531682,"0x2b040c0d56225c73cb89fdb08ea581760b6ed696"
816.2606075433312,"0x2c44bf37f52486c222cd869fddab74fc5308cb9d"
816.2606075433312,"0x8d574d0ac7f5c3738d29571d215f917ee3a32be6"
1540.7265657905766,"0x2c647c282eed0b90b12250001512918cdad46d33"
1197.1740712852725,"0xf2b0c2dda4d5ffdcd4b9d16059f88d5f1949a829"
1459.69170548299,"0xd6d1aea20a505f305af5b6f9432c016e080bab1c"
1224.5630995574631,"0xb2bf078b376b00628c000cee7fba63ea86c952ee"
1012.7388365150738,"0x2c7133a4596870afe30f5ebd51007fedafcd8faa"
2162.313952534029,"0xc8728ae130381eb77fc9a8b715564b00e83e19df"
403.67652960532877,"0xd82e99c6725c14e34651136ba9d8109f31a7bd11"
1746.7675499861869,"0x7741df7afca7ac27324efbcdd117372c5984b017"
2088.183489335303,"0x7743526ba3ae2798fa34f9957b0727e42966a209"
2930.68490145529,"0x47547895218274e121e4219a3fd23235377a9903"
1077.0149117413043,"0xcef4bf48bf8015bca7f9f198acedca7c758e0aa1"
2013.1648666181165,"0xac519c92a3f7d3d8cef458df9c997b3a83bc813e"
